Âmbito Geográfico,Anos,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Município,Machico," 82,454.3"," 76,708.1"," 61,534.8"," 56,944.6"," 52,337.4"," 48,293.3"," 52,643.7"," 68,941.7"," 84,868.9"," 94,264.3"," 93,418.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Município,Ponta do Sol," 16,124.4"," 13,983.3"," 9,776.4"," 10,025.5"," 10,518.9"," 11,445.7"," 13,057.0"," 15,324.4"," 18,442.0"," 20,215.8"," 17,868.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Município,Porto Moniz," 4,002.2"," 4,210.5"," 2,702.2"," 2,969.7"," 3,451.4"," 3,964.0"," 4,342.9"," 5,045.4"," 5,828.2"," 6,169.7"," 3,833.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Município,Ribeira Brava," 24,094.8"," 21,176.2"," 16,118.5"," 15,655.1"," 18,210.2"," 19,796.1"," 20,274.3"," 23,441.8"," 24,792.1"," 29,333.6"," 28,240.6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Município,Santa Cruz," 162,152.3"," 135,394.4"," 102,952.0"," 104,861.1"," 123,361.2"," 97,837.4"," 105,815.3"," 104,147.7"," 123,292.9"," 114,437.5"," 78,544.3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Município,Santana," 11,562.5"," 9,174.5"," 6,282.3"," 6,845.7"," 8,084.8"," 6,634.1"," 7,589.5"," 8,367.8"," 9,156.3"," 9,890.9"," 6,232.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Município,São Vicente," 16,814.3"," 11,429.0"," 8,817.5"," 8,472.7"," 8,014.9"," 8,158.0"," 9,288.8"," 10,594.7"," 11,932.8"," 13,211.4"," 9,096.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NUTS III,Ilha de Porto Santo," 12,208.3"," 9,782.6"," 7,362.8"," 6,993.8"," 8,945.4"," 8,267.9"," 11,734.3"," 13,557.8"," 13,256.9"," 13,846.0"," 9,865.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Município,Porto Santo," 12,208.3"," 9,782.6"," 7,362.8"," 6,993.8"," 8,945.4"," 8,267.9"," 11,734.3"," 13,557.8"," 13,256.9"," 13,846.0"," 9,865.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,




Valor acrescentado bruto das empresas não financeiras: total e por sector de actividade económica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fontes de Dados: INE - Sistema de Contas Integradas das Empresas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fonte: PORDATA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Última actualização: 2022-04-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,



Simbologia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
┴,Quebra de série,Pro,Valor provisório,Pre,Valor preliminar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
...,Confidencial,x,Valor não disponível,e,Dado inferior a metade do módulo da unidade utilizada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//,Não aplicável,f,Valor previsto,§,Dado com coeficiente de variação elevado,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-,Ausência de valor,Rv,Valor revisto,(R),Dados rectificados pela entidade responsável,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N,Valor negligenciável,s,Valor estimado,u,Valor incerto ou não confiável,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,




Dados obtidos em https:www.pordata.pt a 17-06-2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

 , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 



Valor acrescentado bruto das empresas não financeiras: total e por sector de actividade económica,,,,,,,

Âmbito geográfico:,"Portugal,NUTS I,NUTS II,NUTS III,Município, Ilhas",,,,,,
Operação estatística:,Sistema de Contas Integradas das Empresas,,,,,,
Tipo de operação estatística:,Recenseamento (administrativo),,,,,,
Período ou momento de referência:,Ano civil,,,,,,
Periodicidade:,Anual,,,,,,
Entidade responsável:,INE,,,,,,
Notas:,"Os valores apresentados estão de acordo com o novo Sistema Europeu de Contas (SEC 2010). O total das empresas inclui as secções A a S da CAE Rev.3, com excepção das ""Actividades financeiras e de seguros"" (secção K) e da ""Administração Pública e Defesa; Segurança Social Obrigatória” (Secção O).





Para além das empresas e dos empresários em nome individual, são também contabilizados os trabalhadores independentes. As unidades empresariais relativas às sociedades gestoras de participações sociais não são consideradas no universo de referência.",,,,,,
Âmbito geográfico de referência:,Localização geográfica da sede da empresa,,,,,,

Conceitos,,,,,,,

Nome,Descrição,,,Definição,,,
Empresa,A empresa é a organização na qual empresário e trabalhadores produzem e vendem bens ou serviços.,,,"Entidade jurídica (pessoa singular ou colectiva) correspondente a uma unidade organizacional de produção de bens e/ou serviços, usufruindo de uma certa autonomia de decisão, nomeadamente quanto à afectação dos seus recursos correntes. Uma empresa pode exercer uma ou várias actividades, em um ou em vários locais.

Uma empresa corresponde à mais pequena combinação de unidades jurídicas, podendo corresponder a uma única. A empresa, tal como é definida, é uma entidade económica que pode, em certas circunstâncias, corresponder à reunião de várias unidades jurídicas. De facto, certas unidades jurídicas exercem actividades exclusivamente em proveito de uma outra unidade jurídica e a sua existência só se explica por razões administrativas (por exemplo, fiscais) sem que sejam significativas do ponto de vista económico. Pertence também a esta categoria uma grande parte das unidades jurídicas sem emprego. Frequentemente, as suas actividades devem ser interpretadas como actividades auxiliares das actividades da unidade jurídica-mãe que elas secundam, à qual pertencem e a que têm de estar ligadas, para constituir a entidade ""empresa"" utilizada para análise económica. (metainformação – INE)",,,
Valor Acrescentado Bruto,"O valor acrescentado bruto (VAB) é a riqueza gerada na produção, descontando o valor dos bens e serviços consumidos para a obter, tais como as matérias-primas. ",,,Valor bruto da produção deduzido do custo das matérias-primas e de outros consumos no processo produtivo. (metainformação – INE) Os valores são brutos quando não deduzem o consumo de capital fixo.,,,
Actividade Económica,"A actividade económica inclui a agricultura, a indústria transformadora, a construção e obras públicas, o comércio e outros ramos de actividade em que se podem agrupar quem produz o mesmo tipo de bens e de serviços. É frequente agrupar as actividades económicas em três grandes sectores: 1. Primário, incluindo agricultura, floresta, caça, pesca e extracção mineral; 2. Secundário, incluindo indústria transformadora e construção; e 3. Terciário, incluindo os serviços, tais como comércio, transportes, administração pública, educação ou saúde.",,,"Uma actividade resulta de uma combinação de recursos, tais como equipamentos, mão-de-obra, técnicas de fabricação, redes de informação e produtos, que conduzem à criação de bens ou de serviços determinados. Qualquer actividade se caracteriza por uma entrada de produtos (bens ou serviços), um processo de produção e uma saída de produtos.

Um ramo de actividade agrupa as unidades de actividade económica ao nível local que exercem uma actividade económica idêntica ou similar. (metainformação – Sistema Europeu de Contas)",,,

Séries,,,,,,,

Série,U. Medida,Tipo Valor,Escala,Notas,,,
Sectores de actividade económica,Euro,Valor absoluto,10^3,"Estes valores são resultantes do Sistema de Contas Integradas das Empresas (SCIE) e, portanto, não são coincidentes com os dados nacionais apresentados na Base de Dados Portugal, os quais resultam da operação estatística Contas Nacionais Anuais. Com efeito, as diferenças apresentadas resultam: por um lado, de o SCIE não incluir o sector financeiro, o sector público e as instituições sem fins lucrativos ao serviço das famílias e, por outro, de a operação Contas Nacionais consistir num estudo estatístico que combina a utilização de várias fontes de informação (incluindo o SCIE) com o objectivo de garantir a máxima exaustividade e consistência, face às fontes utilizadas, na determinação do PIB.",,,

Notas das Séries,,,,,,,

Sectores de actividade económica / Total,"O total das empresas inclui as secções A a S, com excepção das ""Actividades financeiras e de seguros"" (secção K) e da ""Administração Pública e Defesa; Segurança Social Obrigatória” (Secção O).",,,,,,

Notas de Âmbito Geográfico / Ano,,,,,,,

Âmbito Geográfico,Ano,Notas,,,,,Quebra de série
Golegã (Município),2013,"Alteração da configuração territorial decorrente da reorganização administrativa do território das freguesias que resultou, a partir de 2013, na passagem da freguesia de Pombalinho do município de Santarém para o município da Golegã.",,,,,Sim
Lisboa (Município),2013,"Alteração da configuração territorial decorrente da reorganização administrativa do território das freguesias que resultou, em 2013, na criação da freguesia do Parque das Nações no município de Lisboa, sendo uma parte do território proveniente do município de Loures. ",,,,,Sim
Loures (Município),2013,"Alteração da configuração territorial decorrente da reorganização administrativa do território das freguesias que resultou, em 2013, na criação da freguesia do Parque das Nações no município de Lisboa, sendo uma parte do território proveniente do município de Loures. ",,,,,Sim
Santarém (Município),2013,"Alteração da configuração territorial decorrente da reorganização administrativa do território das freguesias que resultou, a partir de 2013, na passagem da freguesia de Pombalinho do município de Santarém para o município da Golegã.",,,,,Sim



"Para mais detalhes sobre os dados, consulte o documento de notas adicionais disponível na metainformação do quadro publicado em www.pordata.pt.",,,,,,,








Dados obtidos em https:www.pordata.pt a 17-06-2022,,,,,,,


























































































































































































































































































































































































































































































































































































































































































































































































































































































































































































Códigos das Dimensões Geográficas,,,,,,,,,

Âmbito geográfico,,,,,Código,,,,
Portugal,,,NUTS 2013,,PT,,,,
Continente,,,NUTS I,,1,,,,
Região Autónoma dos Açores,,,NUTS I,,2,,,,
Região Autónoma da Madeira,,,NUTS I,,3,,,,
Norte,,,NUTS II,,11,,,,
Centro,,,NUTS II,,16,,,,
Área Metropolitana de Lisboa,,,NUTS II,,17,,,,
Alentejo,,,NUTS II,,18,,,,
Algarve,,,NUTS II,,15,,,,
Região Autónoma dos Açores,,,NUTS II,,20,,,,
Região Autónoma da Madeira,,,NUTS II,,30,,,,
Alto Minho,,,NUTS III,,111,,,,
Cávado,,,NUTS III,,112,,,,
Ave,,,NUTS III,,119,,,,
Área Metropolitana do Porto,,,NUTS III,,11A,,,,
Alto Tâmega,,,NUTS III,,11B,,,,
Tâmega e Sousa,,,NUTS III,,11C,,,,
Douro,,,NUTS III,,11D,,,,
Terras de Trás-os-Montes,,,NUTS III,,11E,,,,
Oeste,,,NUTS III,,16B,,,,
Região de Aveiro,,,NUTS III,,16D,,,,
Região de Coimbra,,,NUTS III,,16E,,,,
Região de Leiria,,,NUTS III,,16F,,,,
Viseu Dão Lafões,,,NUTS III,,16G,,,,
Beira Baixa,,,NUTS III,,16H,,,,
Médio Tejo,,,NUTS III,,16I,,,,
Beiras e Serra da Estrela,,,NUTS III,,16J,,,,
Área Metropolitana de Lisboa,,,NUTS III,,170,,,,
Alentejo Litoral,,,NUTS III,,181,,,,
Baixo Alentejo,,,NUTS III,,184,,,,
Lezíria do Tejo,,,NUTS III,,185,,,,
Alto Alentejo,,,NUTS III,,186,,,,
Alentejo Central,,,NUTS III,,187,,,,
Algarve,,,NUTS III,,150,,,,
Ilha de Santa Maria,,,NUTS III,,41,,,,
Ilha de São Miguel,,,NUTS III,,42,,,,
Ilha Terceira,,,NUTS III,,43,,,,
Ilha Graciosa,,,NUTS III,,44,,,,
Ilha de São Jorge,,,NUTS III,,45,,,,
Ilha do Pico,,,NUTS III,,46,,,,
Ilha do Faial,,,NUTS III,,47,,,,
Ilha das Flores,,,NUTS III,,48,,,,
Ilha do Corvo,,,NUTS III,,49,,,,
Ilha da Madeira,,,NUTS III,,31,,,,
Ilha de Porto Santo,,,NUTS III,,32,,,,
Arcos de Valdevez,,,Município,,1601,,,,
Caminha,,,Município,,1602,,,,
Melgaço,,,Município,,1603,,,,
Monção,,,Município,,1604,,,,
Paredes de Coura,,,Município,,1605,,,,
Ponte da Barca,,,Município,,1606,,,,
Ponte de Lima,,,Município,,1607,,,,
Valença,,,Município,,1608,,,,
Viana do Castelo,,,Município,,1609,,,,
Vila Nova de Cerveira,,,Município,,1610,,,,
Amares,,,Município,,0301,,,,
Barcelos,,,Município,,0302,,,,
Braga,,,Município,,0303,,,,
Esposende,,,Município,,0306,,,,
Terras de Bouro,,,Município,,0310,,,,
Vila Verde,,,Município,,0313,,,,
Cabeceiras de Basto,,,Município,,0304,,,,
Fafe,,,Município,,0307,,,,
Guimarães,,,Município,,0308,,,,
Mondim de Basto,,,Município,,1705,,,,
Póvoa de Lanhoso,,,Município,,0309,,,,
Vieira do Minho,,,Município,,0311,,,,
Vila Nova de Famalicão,,,Município,,0312,,,,
Vizela,,,Município,,0314,,,,
Arouca,,,Município,,0104,,,,
Espinho,,,Município,,0107,,,,
Gondomar,,,Município,,1304,,,,
Maia,,,Município,,1306,,,,
Matosinhos,,,Município,,1308,,,,
Oliveira de Azeméis,,,Município,,0113,,,,
Paredes,,,Município,,1310,,,,
Porto,,,Município,,1312,,,,
Póvoa de Varzim,,,Município,,1313,,,,
Santa Maria da Feira,,,Município,,0109,,,,
Santo Tirso,,,Município,,1314,,,,
São João da Madeira,,,Município,,0116,,,,
Trofa,,,Município,,1318,,,,
Vale de Cambra,,,Município,,0119,,,,
Valongo,,,Município,,1315,,,,
Vila do Conde,,,Município,,1316,,,,
Vila Nova de Gaia,,,Município,,1317,,,,
Boticas,,,Município,,1702,,,,
Chaves,,,Município,,1703,,,,
Montalegre,,,Município,,1706,,,,
Ribeira de Pena,,,Município,,1709,,,,
Valpaços,,,Município,,1712,,,,
Vila Pouca de Aguiar,,,Município,,1713,,,,
Amarante,,,Município,,1301,,,,
Baião,,,Município,,1302,,,,
Castelo de Paiva,,,Município,,0106,,,,
Celorico de Basto,,,Município,,0305,,,,
Cinfães,,,Município,,1804,,,,
Felgueiras,,,Município,,1303,,,,
Lousada,,,Município,,1305,,,,
Marco de Canaveses,,,Município,,1307,,,,
Paços de Ferreira,,,Município,,1309,,,,
Penafiel,,,Município,,1311,,,,
Resende,,,Município,,1813,,,,
Alijó,,,Município,,1701,,,,
Armamar,,,Município,,1801,,,,
Carrazeda de Ansiães,,,Município,,0403,,,,
Freixo de Espada à Cinta,,,Município,,0404,,,,
Lamego,,,Município,,1805,,,,
Mesão Frio,,,Município,,1704,,,,
Moimenta da Beira,,,Município,,1807,,,,
Murça,,,Município,,1707,,,,
Penedono,,,Município,,1812,,,,
Peso da Régua,,,Município,,1708,,,,
Sabrosa,,,Município,,1710,,,,
Santa Marta de Penaguião,,,Município,,1711,,,,
São João da Pesqueira,,,Município,,1815,,,,
Sernancelhe,,,Município,,1818,,,,
Tabuaço,,,Município,,1819,,,,
Tarouca,,,Município,,1820,,,,
Torre de Moncorvo,,,Município,,0409,,,,
Vila Nova de Foz Côa,,,Município,,0914,,,,
Vila Real,,,Município,,1714,,,,
Alfândega da Fé,,,Município,,0401,,,,
Bragança,,,Município,,0402,,,,
Macedo de Cavaleiros,,,Município,,0405,,,,
Miranda do Douro,,,Município,,0406,,,,
Mirandela,,,Município,,0407,,,,
Mogadouro,,,Município,,0408,,,,
Vila Flor,,,Município,,0410,,,,
Vimioso,,,Município,,0411,,,,
Vinhais,,,Município,,0412,,,,
Alcobaça,,,Município,,1001,,,,
Alenquer,,,Município,,1101,,,,
Arruda dos Vinhos,,,Município,,1102,,,,
Bombarral,,,Município,,1005,,,,
Cadaval,,,Município,,1104,,,,
Caldas da Rainha,,,Município,,1006,,,,
Lourinhã,,,Município,,1108,,,,
Nazaré,,,Município,,1011,,,,
Óbidos,,,Município,,1012,,,,
Peniche,,,Município,,1014,,,,
Sobral de Monte Agraço,,,Município,,1112,,,,
Torres Vedras,,,Município,,1113,,,,
Águeda,,,Município,,0101,,,,
Albergaria-a-Velha,,,Município,,0102,,,,
Anadia,,,Município,,0103,,,,
Aveiro,,,Município,,0105,,,,
Estarreja,,,Município,,0108,,,,
Ílhavo,,,Município,,0110,,,,
Murtosa,,,Município,,0112,,,,
Oliveira do Bairro,,,Município,,0114,,,,
Ovar,,,Município,,0115,,,,
Sever do Vouga,,,Município,,0117,,,,
Vagos,,,Município,,0118,,,,
Arganil,,,Município,,0601,,,,
Cantanhede,,,Município,,0602,,,,
Coimbra,,,Município,,0603,,,,
Condeixa-a-Nova,,,Município,,0604,,,,
Figueira da Foz,,,Município,,0605,,,,
Góis,,,Município,,0606,,,,
Lousã,,,Município,,0607,,,,
Mealhada,,,Município,,0111,,,,
Mira,,,Município,,0608,,,,
Miranda do Corvo,,,Município,,0609,,,,
Montemor-o-Velho,,,Município,,0610,,,,
Mortágua,,,Município,,1808,,,,
Oliveira do Hospital,,,Município,,0611,,,,
Pampilhosa da Serra,,,Município,,0612,,,,
Penacova,,,Município,,0613,,,,
Penela,,,Município,,0614,,,,
